Cuno,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,Total
1143470,0,0,0,0,0,0,0,0,0,0,3105,0,0,0,0,0,1255.5,0,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26360.5
1143550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,500
1143580,0,0,0,0,0,0,0,11987.55,24706.95,28470.75,41516.65,28247.5,32269.7,36446.6,84158.8,68319.05,59521.55,60089.31,58716.05,49094.05,63139.05,49264.75,16825,40387,77960.63,78834.5,105024.5,97080.35,95730,104215.5,94137.5,95531,133944,59249.7,18238.9,15861,101319.65,1830287.54
1143660,85278.9,64778,62809.4,38806.5,11174,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800,12800,39390,20050,19400,5000,5000,5000,5000,26000,19000,5000,0,0,0,0,0,441786.8
1143840,0,0,4400,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,126.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9526.75
1143850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.5,0,0,201.5
1144070,0,0,0,0,0,0,0,0,0,0,0,-330,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575
1144560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,175
1144570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9600,9600,0,0,0,0,0,0,0
1145400,550,550,550,550,835,550,1100,550,550,550,550,550,550,550,550,550,1100,0,1100,550,3330.75,0,0,531,0,0,525,550,550,1100,550,550,550,550,550,0,0,21721.75
1145650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2244,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496
1145710,5094,0,0,0,2795,0,0,0,0,0,-2324.06,1162.03,0,0,1250,295,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33771.97
1145730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,0,0,1518
1145740,0,0,0,0,4517.5,0,1708,1694.25,0,0,0,0,0,0,308.75,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8428.5
1145750,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
1145810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,0,0,0,0,0,0,0,0,0,0,2350
1145830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6550,0,0,0,6550,0,0,0,0,0,0,0,0,0,0,0,0
1145880,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4235,3287,3474,3474,3474,3474,3474,17036
1145921,0,1475,0,0,0,0,0,0,0,0,2200,1980,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,6680
1146001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,100,100,100,100,100,100,100,100,1100
1146150,100,200,100,100,100,100,100,100,100,100,100,100,100,200,100,100,100,100,100,100,100,100,850,100,100,0,0,0,0,0,0,0,0,0,0,0,0,3450
1146201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365
1146550,0,0,862,1267.72,5650,10310,6512,0,0,0,0,0,0,0,0,0,12634.69,44175.53,30750,0,0,8625,0,0,0,0,0,0,0,0,0,0,0,0,549,0,373.5,121709.44
1147020,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3940,712.5,0,0,0,3940,880,0,0,0,11672.5
1147030,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,711,0,818.25,0,0,0,0,0,0,0,0,0,0,0,200,100,100,300,200,300,3144.25
1147130,200,200,1200,1100,400,300,300,2883,5200,415,515,415,300,-1783.5,3189,543,300,300,508.8,5958.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22444.05
1147240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
1147270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,877.5,2177.5
1147370,0,0,0,1867.5,3367.5,0,0,0,0,0,0,0,0,0,0,0,0,-5995,5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5235
1147500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7181.1,2250,2250,3800,0,1050,0,0,0,0,0,0,0,0,0,0,0,2000,0,18531.1
1147590,0,330,1275,0,0,4680,913,5300,390,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14208
1147830,0,0,0,0,0,0,0,0,104375.67,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105050.67
1148190,0,0,0,0,0,0,2516,1180,0,0,0,0,339,339,339,339,0,0,0,0,0,0,0,0,0,0,0,0,-8235,0,3316.5,4918.5,0,0,0,0,1760,6812
1148260,0,9800,0,0,0,11900,18387.5,30122.5,30472,-620,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,1367.5,0,0,0,0,0,0,0,0,0,0,0,0,102604.5
1148270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148290,0,0,0,0,-5795,5795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47655.46,13300,25300,25300,50600,25300,25300,26155,25300,25300,25300,219499.54
1148610,24000,36528,13344,26688,3115,0,0,3050,15635,3745,20505,17120,16545,15905,18080,15395,19240,15395,17295,17940,20895,20895,33695,25640,26395,24050,14700,14700,0,0,14400,0,1800,5300,10600,14400,8160,535155
1148640,0,0,0,0,0,0,0,0,17850,0,0,4486.5,4243.5,5094,3444,12363.6,4788,4964.8,2394,4979.7,0,5158.8,2394,4605.16,783,783,6340.5,14750.72,23644.5,24123.94,32360.17,26892.9,16069.15,17822.35,7089.67,0,0,247425.96
1148690,12955.5,5400,5670,15772.5,0,2130.25,14174.5,2601,1066.05,0,1635.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61405.3
1148770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,80,80,80,80,80,80,80,80,160,0,80,160,1200
1148840,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1148910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148980,0,125,109,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825,0,0,0,0,0,0,0,550,0,0,0,0,0,1004
1149070,0,0,2900,6080,6080,9260,2900,5800,5800,5800,5800,5800,2900,2900,2900,0,0,0,0,0,0,0,0,0,0,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,14400,0,181320
1149080,0,0,0,0,0,0,0,0,0,2900,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,10425,9450,31490,79220,74380,101550,0,312965
1149230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780,5780
1149340,0,0,0,0,19280.8,15240,36576,10240,3920,15520,1948,0,936,0,8235,15677.6,25180,29045.6,28757.6,60246.4,30608.8,36720.8,30876.8,29360,35920,0,0,1836,10290,13105,3156.8,0,6368.13,0,0,0,0,469045.33
1149560,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220,10170,3925,10110,29175
1149710,1950,1950,5110,8720,9490,6285,5590,5719,3900,3900,3900,1950,5200,0,1950,5655,9750,3900,3900,5850,4085,7895,5945,5315,6440,5945,6488,8255,4625,4182.65,4075,0,0,0,0,0,0,157919.65
1149990,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650
1150220,0,0,0,0,1152,708,0,0,0,0,0,472,0,0,780,0,0,3851,3680,2936,0,0,0,56,4349,1313,531,2036.2,-6150,3125,0,0,0,0,0,0,0,18839.2
1150300,0,6470,1986,1950,0,7545,0,0,0,0,0,0,0,0,0,0,6944,6597,6597,0,0,-4980,0,7230,0,0,0,0,0,0,0,0,0,0,0,0,0,40339
1150320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,0,0,0,685
1150470,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5570,11140,0,18210
1150520,0,0,0,0,0,0,0,0,-785,8355,5570,2785,2785,2785,0,0,0,0,0,0,0,1080,2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25360
1150670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9598.5,24972.9,39942.3,7774.9,56490,19476.5,56059.7,51679,51146.74,60975.1,53137.9,58547.68,489801.22
1150680,93625.43,20370.36,17241,14391.1,26123.23,5859.5,10944.82,11548.9,17007.91,18536,26767,-77422.44,17537.29,24398.05,23350,24394,33150,10850,26518,27949,53680,42825.24,37962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507606.39
1150700,0,0,0,0,1765,3635,0,0,0,0,0,0,0,0,0,0,0,1440,5623,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13253
1150800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150880,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
1150890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23830,30715,22480,24080,16576,12606,12606,12606,14456,17489,28486,19191,18816,17331,16816,15636,16316,320036
1151240,19141,22691,15941,18922,21981,21981,24681,26261,22851,18406,12616,13591,11340,9990,9990,12690,9990,9990,2815,0,700,0,0,0,0,1100,0,0,386.1,0,0,0,0,0,0,0,0,308054.1
1151450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16622,0,0,0,-4522.5,19485,2700,6934.5,41219
1151510,36789.71,5075,1665,0,0,0,0,0,0,0,0,14170.2,16963.4,19857.1,19355.6,15192.5,0,0,0,0,0,0,0,0,0,0,-1800,0,1800,0,0,0,0,0,0,0,0,129068.51
1151550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.8,3618,0,0,0,0,0,0,4060.8
1151750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,1710
1151820,745,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490
1151960,0,0,0,0,0,208,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748
1151970,0,0,0,0,0,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,3420,0,0,0,0,0,0,0,0,0,0,5247,3420,0,0,17188
1151990,0,0,0,0,0,0,0,3420,3420,0,0,33385,34785,56210,30770,36100,25000,26930,87020,80935,131575,100570,43150,39825,24670.93,3281,0,-4078.13,39777.89,4460,117820,199205,81875,67423.6,40995,22380,38330,1369235.29
1152040,22895,18330,28126,21900,32970,40105,21100,21780,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210206
1152140,0,0,0,0,850,0,0,0,0,0,0,0,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,670,915,711,0,0,0,1440,0,0,0,0,6021
1152200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,203
1152370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,745,670,0,0,400,0,0,0,2859
1152400,0,0,0,0,633.25,0,0,3080,0,3080,0,3080,1540,0,3080,0,1540,3080,1540,1540,1540,1540,1540,0,3080,0,3080,0,3080,1540,0,3080,2500,1250,1250,0,0,45673.25
1152410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,750
1152510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117
1152530,0,0,0,125,125,375,250,375,250,250,250,250,250,250,250,250,375,250,375,250,250,250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,6500
1152590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13400,0,0,13400
1152630,0,1062,0,2026,3406,2160,3260,6781,9716,8015,9655,8830,0,0,0,0,11770,0,0,875,0,0,0,0,20995,0,0,0,0,0,0,0,0,0,0,0,0,88551
1152680,0,0,0,0,0,0,1350,1350,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950
1152690,0,0,0,0,0,4605,1535,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9210
1152820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,1715,1715,1715,11325.91,4128,1215,0,1610,1610,26532.91
1152890,2285,1610,4495,1474,2948,5714,9954,1474,1474,0,2948,1474,1474,1474,0,3822,2795,5348,5864,5864,1474,0,2948,1315,1620,725,1620,2515,4020,4775,6010,5115,2515,0,1069,5705.25,3938,107855.25
1152970,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958
1152990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,0,0,0,0,3630,0,0,0,0,5445
1153030,0,0,0,395,0,0,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295
1153400,0,0,0,0,0,625,0,0,0,0,0,796,0,0,0,0,0,0,0,9291.75,0,0,0,0,0,0,0,0,3757.5,3757.5,0,0,0,0,0,0,0,18227.75
1153470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,2085,1251,0,1575,0,0,0,5366
1153580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2940,0,0,0,0,0,0,0,0,0,0,0,1550,3100,3100,4650,1550,3100,2250,2250,2250,26740
1153590,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1550,2250,2250,2250,2250,2250,2250,2250,2250,0,0,0,0,0,0,0,0,0,0,60050
1153850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3187.5,3330,0,3187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330
1153950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1154100,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200
1154270,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510
1154380,0,0,130,130,0,0,0,130,0,0,0,0,0,0,130,1055,795,795,795,795,795,0,0,0,0,0,214.5,0,0,260,0,0,0,0,0,0,0,6024.5
1154390,0,0,0,282.5,0,0,0,0,130,160,580,1420,0,104,0,115,684,2830,1279,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8009.5
1154540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,300,150,150,150,150,150,3900,150,150,0,0,0,0,5574
1154600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154680,0,0,0,0,0,0,0,1200,0,0,0,2988,1473.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,5836.93
1154890,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10128,0,0,0,0,0,0,0,10265
1154980,4590,4590,5100,5100,5100,5100,0,1928,2538,5311,0,0,7840,6146,0,0,1185,0,0,0,0,0,0,0,0,0,0,398,0,435.6,0,0,6975,27900,13950,0,1022.4,105209
1155150,0,2158.6,2195,0,0,0,0,0,0,2493.75,0,290,7230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14367.35
1155180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155260,0,0,0,0,0,0,0,0,0,0,0,427.5,0,0,1480,0,0,0,0,0,2396,2396,2396,2396,2396,2396,0,0,0,0,0,0,0,0,0,0,0,16283.5
1155560,0,0,0,0,0,0,0,0,0,0,272,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,12552
1155565,3500,2500,2500,2500,2500,5000,2500,2500,2500,2500,0,0,0,0,0,0,0,0,265.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28765.5
1155600,0,0,0,0,0,0,0,0,0,0,486,1777.5,486,686,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660.5
1155730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.5
1155750,0,0,0,0,0,0,0,0,2550,5909,0,0,-1550,0,0,10860.63,28308.2,17465,5050,3125,8870,0,0,0,0,0,0,1425,1425,1425,1425,1425,1425,0,0,0,0,89137.83
1155790,0,495,0,33575.5,26585.25,33785,19100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,145,0,0,0,65,65,0,0,0,65,0,0,114030.75
1156020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5
1156160,0,0,0,0,0,0,0,0,0,524.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817.5,0,0,0,0,-750,1125,0,1716.84
1156210,0,75,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405
1156240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1945,1945,0,0,0,0,0,0,0,0,0,0,0,0,0
1156310,0,0,0,0,0,0,0,0,1510,1990,1990,0,0,0,0,0,0,0,0,0,1990,1990,1990,0,0,0,0,0,0,0,0,0,1990,1990,1990,0,0,17430
1156700,75,75,75,75,75,75,75,75,75,75,75,75,75,150,75,225,0,300,150,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,2475
1156720,0,0,0,0,0,0,0,-10899.7,0,10899.7,21737.7,17898,6095,26247,7241,19335,35340,10137,57162,73838.72,67686.72,51333,102668,66121,25987,31834,29874,31944,55619,55322,70264,38536.5,54451,29320.51,23342,3622,0,1012956.15
1156760,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
1156830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,160
1156900,0,0,0,0,0,0,0,0,0,6850,0,0,0,0,0,0,0,0,465,3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10505
1157040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6
1157050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295,590,0,0,0,0,0,9557.85,0,0,0,0,0,9852.85
1157080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-795,0,1095,300
1157110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5100,0,0,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,480
1157120,240,240,240,2692,2120,2120,2120,7671.75,480,120,240,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,240,270,175,0,0,0,0,0,19358.75
1157240,0,315,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445
1157440,0,0,0,0,0,0,0,0,0,0,0,4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4138,2322.9,0,0,0,10915.9
1157550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9095,0,0,0,0,0,0,0,0,5387.5,0,0,0,0,0,0,0,0,0,0,0,0,14482.5
1157580,0,0,0,-491,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491
1157850,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,1236,1236,1732,2472,1236,2824,3516,4619.2,2644,0,3170,2983,0,0,29474.2
1158130,849,990,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5267
1158150,0,0,0,0,0,0,0,0,0,265.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.5
1158230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686
1158510,0,0,0,0,0,0,0,0,0,2665,2395,2395,0,800,0,0,0,0,0,0,0,473.25,-522,3540.6,0,375,0,0,0,0,0,0,0,0,0,0,0,12121.85
1158530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158550,0,0,0,0,576,0,0,0,0,0,0,2026,792,2037.2,4074.4,2037.2,0,0,0,0,0,2170,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16107.8
1158580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360
1158720,0,0,0,0,0,331,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1158860,0,0,0,0,0,1630,1175,1175,1175,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5330
1159020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
1159060,0,0,0,0,0,0,0,0,0,650,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830
1159280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.81,0,0,0,488.81
1159300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.8,4158.9,4158.9,0,10343.6
1159330,0,0,0,1125,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685
1159470,0,0,0,0,0,5990,8850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14840
1159590,0,0,0,2253.35,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5985,12960.5,21350,10675,12925,12925,12925,15175,15175,15175,8425,7700.5,9874.88,8090,11325,185439.23
1159650,1930,7735,9855,8070,8380,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38065
1159740,0,0,-190.32,4850,0,0,0,0,0,0,0,0,0,0,0,2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7484.68
1160050,0,0,0,0,0,0,0,0,0,0,0,1980,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3978
1160060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
